design_id,rule_idx,rule_name,rule_group,seed,family_role,run_dir,quality_target_mode,turnout_mean,gini_assets_mean,gini_dissatisfaction_mean,quality_distance_mean,turnout_last_third_mean,turnout_final,turnout_volatility,gini_assets_last_third_mean,gini_assets_final,gini_assets_volatility,collective_assets_mean,collective_assets_last_third_mean,collective_assets_final,gini_dissatisfaction_last_third_mean,gini_dissatisfaction_final,gini_dissatisfaction_volatility,quality_distance_last_third_mean,quality_distance_final,quality_distance_volatility,mean_dissatisfaction_mean,mean_dissatisfaction_final,diversity_entropy_mean,diversity_entropy_final
149,4,schulze,canonical,90419,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_90419/run_0,puzzle,64.48,41.592,22.928,0.324,65.41666666666667,57.0,0.05473895582329317,57.70238095238095,69.0,0.009919678714859438,4398133030919.432,13089444581162.666,100288895647744.0,24.61904761904762,22.0,0.013373493975903615,0.2767857142857143,0.5,0.22088353413654618,0.2708457639813423,0.2849729657173157,0.7266661742925644,0.8075658082962036
149,4,schulze,canonical,90948,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_90948/run_0,puzzle,57.412,32.292,21.888,0.361,50.82142857142857,53.0,0.05891566265060241,40.345238095238095,49.0,0.011807228915662651,21389361885.945812,63453465603.809525,680098529280.0,20.845238095238095,20.0,0.016144578313253014,0.3630952380952381,0.0,0.2289156626506024,0.3160925168991089,0.30754154920578003,0.7285389099121093,0.6789734959602356
149,4,schulze,canonical,91449,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_91449/run_0,puzzle,74.248,34.468,22.82,0.318,78.57142857142857,76.0,0.04257028112449799,43.976190476190474,44.0,0.005662650602409639,1642767626121.2573,4879605570218.667,20428724633600.0,22.273809523809526,23.0,0.019036144578313253,0.3392857142857143,0.0,0.21485943775100402,0.28848053312301636,0.3036411702632904,0.7031364082098007,0.7616258859634399
149,4,schulze,canonical,91734,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_91734/run_0,puzzle,79.288,28.404,25.52,0.337,83.13095238095238,83.0,0.03522088353413654,32.0,32.0,0.0027710843373493976,3559934375628.7026,10525449436013.715,86705575034880.0,24.904761904761905,30.0,0.01831325301204819,0.4255952380952381,0.5,0.29116465863453816,0.301413224697113,0.264320969581604,0.6744464217424393,0.7019320130348206
149,4,schulze,canonical,92005,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_92005/run_0,puzzle,64.772,48.452,24.588,0.302,63.86904761904762,64.0,0.033253012048192775,52.29761904761905,53.0,0.0041365461847389555,39370128749196.055,117113278337609.14,1716286111350784.0,23.547619047619047,33.0,0.017269076305220885,0.30654761904761907,0.25,0.24497991967871485,0.29303805267810823,0.2673198878765106,0.7098711733818054,0.7152197957038879
149,4,schulze,canonical,92453,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_92453/run_0,puzzle,69.46,40.56,24.512,0.308,70.78571428571429,72.0,0.03734939759036145,45.48809523809524,36.0,0.006706827309236948,1244281324219.5317,3702445680501.3335,22994283921408.0,25.845238095238095,18.0,0.01429718875502008,0.3244047619047619,0.25,0.24799196787148595,0.3026358857154846,0.32164332270622253,0.708015043258667,0.5911424160003662
149,4,schulze,canonical,92463,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_92463/run_0,puzzle,76.648,39.944,25.68,0.322,81.35714285714286,81.0,0.030923694779116464,53.79761904761905,55.0,0.005582329317269076,583505219762397.6,1736613202649673.2,2.1908997544083456e+16,29.345238095238095,32.0,0.02313253012048193,0.21726190476190477,0.25,0.2389558232931727,0.27265671151876447,0.2370925396680832,0.733131572008133,0.6615274548530579
149,4,schulze,canonical,92472,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_92472/run_0,puzzle,73.188,35.116,20.476,0.266,75.86904761904762,75.0,0.04313253012048193,41.976190476190474,45.0,0.005783132530120482,26224522425316.516,77676003090822.1,429782948904960.0,17.583333333333332,25.0,0.02068273092369478,0.30654761904761907,0.0,0.20281124497991967,0.29781438970565793,0.3090459108352661,0.6992961597442627,0.6999305486679077
149,4,schulze,canonical,93235,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_93235/run_0,puzzle,58.672,35.932,19.964,0.23,51.57142857142857,51.0,0.05305220883534137,47.0,55.0,0.012650602409638554,49301910640.08359,146410963940.57144,619729846272.0,19.404761904761905,18.0,0.014337349397590363,0.3005952380952381,0.0,0.2248995983935743,0.3576337304115295,0.3856697380542755,0.6931930235624313,0.6604790091514587
149,4,schulze,canonical,94073,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_94073/run_0,puzzle,66.012,52.192,25.772,0.296,64.44047619047619,65.0,0.035582329317269075,59.17857142857143,60.0,0.003253012048192771,1087398919588723.0,3236006469366735.0,1.3407630546436096e+16,27.988095238095237,20.0,0.018232931726907632,0.36904761904761907,0.5,0.25100401606425704,0.34533498287200926,0.35212627053260803,0.7009371218681335,0.6651900410652161
149,4,schulze,canonical,94738,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_94738/run_0,puzzle,63.08,42.308,22.852,0.354,61.107142857142854,58.0,0.044457831325301206,51.98809523809524,52.0,0.004859437751004016,6052038434455.595,18011089840932.57,240272734683136.0,24.666666666666668,29.0,0.010722891566265061,0.39880952380952384,0.5,0.22791164658634538,0.3123169832229614,0.2941107749938965,0.7187494940757752,0.7779142260551453
149,4,schulze,canonical,95664,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_95664/run_0,puzzle,63.024,41.872,22.536,0.333,58.845238095238095,62.0,0.04875502008032129,54.404761904761905,55.0,0.00606425702811245,81860436632.4416,243545958915.42856,1304332337152.0,24.476190476190474,23.0,0.017108433734939758,0.3273809523809524,0.5,0.26506024096385544,0.33608658170700073,0.3425094783306122,0.7123960907459259,0.654932975769043
149,4,schulze,canonical,96659,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_96659/run_0,puzzle,58.3,48.248,22.652,0.322,54.785714285714285,58.0,0.04746987951807229,57.654761904761905,59.0,0.004056224899598394,9919703983374.713,29520895283712.0,428373964750848.0,22.5,28.0,0.014337349397590363,0.2708333333333333,0.25,0.2560240963855422,0.2722562973499298,0.2142479419708252,0.7352510137557984,0.7498743534088135
149,4,schulze,canonical,97030,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_97030/run_0,puzzle,58.904,51.704,26.572,0.258,53.44047619047619,52.0,0.03726907630522089,61.404761904761905,62.0,0.004859437751004016,1496771575014700.2,4453782918816134.0,4.873772121194496e+16,25.154761904761905,22.0,0.01534136546184739,0.33630952380952384,0.25,0.19176706827309237,0.3228439249992371,0.3797744810581207,0.6995930260419846,0.653330385684967
149,4,schulze,canonical,98303,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_98303/run_0,puzzle,63.536,38.544,22.496,0.35,58.30952380952381,60.0,0.04385542168674699,45.142857142857146,46.0,0.0026506024096385546,36439522159.57043,106397076175.2381,626027986944.0,22.25,27.0,0.017991967871485944,0.41964285714285715,0.25,0.30120481927710846,0.27992738980054854,0.2568393051624298,0.6784990601539612,0.7027403116226196
149,4,schulze,canonical,98366,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_98366/run_0,puzzle,59.08,54.536,22.564,0.331,55.54761904761905,56.0,0.04409638554216867,68.61904761904762,46.0,0.006465863453815262,92849504831.95865,273737384569.90475,1204454817792.0,23.476190476190474,33.0,0.014136546184738957,0.375,0.0,0.22289156626506024,0.3322102369070053,0.30759721994400024,0.7142650880813599,0.6122147440910339
149,4,schulze,canonical,99085,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_99085/run_0,puzzle,72.992,31.832,22.912,0.286,74.21428571428571,70.0,0.041526104417670684,43.226190476190474,46.0,0.007550200803212851,404900195439.1999,1204802396576.0,16251104526336.0,26.25,37.0,0.016586345381526105,0.26785714285714285,0.25,0.23694779116465864,0.3229378310441971,0.29085418581962585,0.6911806213855743,0.7501823306083679
149,4,schulze,canonical,99163,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_99163/run_0,puzzle,61.492,48.292,23.084,0.234,55.01190476190476,54.0,0.04955823293172691,72.36904761904762,73.0,0.008795180722891566,100498053720293.7,299097147148092.94,1943540749828096.0,24.452380952380953,21.0,0.011927710843373494,0.22023809523809523,0.5,0.19879518072289157,0.34720679223537443,0.32699576020240784,0.7028502326011657,0.8046684861183167
149,4,schulze,canonical,99173,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_schulze/seed_99173/run_0,puzzle,72.708,34.18,21.788,0.302,75.89285714285714,72.0,0.03526104417670683,42.57142857142857,43.0,0.00321285140562249,11573811447038.182,34370501827437.715,325745385668608.0,20.333333333333332,23.0,0.0157429718875502,0.34523809523809523,0.25,0.24899598393574296,0.2906885359287262,0.3015404939651489,0.6972930662631989,0.680446445941925
149,5,random,reference,10246,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_10246/run_0,puzzle,56.372,12.624,20.808,0.62,54.595238095238095,57.0,0.056546184738955826,13.857142857142858,13.0,0.011726907630522088,855.2638741886169,0.023704780487432367,0.0011612732196226716,21.30952380952381,19.0,0.017269076305220885,0.5892857142857143,0.75,0.29116465863453816,0.31332014113664625,0.31852278113365173,0.637396023273468,0.7268317937850952
149,5,random,reference,10393,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_10393/run_0,puzzle,57.836,39.764,17.976,0.642,50.595238095238095,43.0,0.051325301204819276,47.04761904761905,50.0,0.01570281124497992,1493.9422351149226,0.011659399001430194,6.591328565264121e-05,17.535714285714285,16.0,0.01714859437751004,0.6607142857142857,0.75,0.2660642570281124,0.3412371393442154,0.3266187906265259,0.6845222815275193,0.5787211656570435
149,5,random,reference,10588,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_10588/run_0,puzzle,55.38,32.06,20.44,0.622,48.05952380952381,43.0,0.05092369477911647,36.976190476190474,27.0,0.013775100401606425,661.0617611296386,0.018661317344854718,0.0012033677194267511,20.61904761904762,20.0,0.01775100401606426,0.5863095238095238,0.5,0.2901606425702811,0.3276523381471634,0.3263031840324402,0.6994587154388427,0.7650179862976074
149,5,random,reference,11176,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_11176/run_0,puzzle,53.572,16.872,21.264,0.62,46.416666666666664,41.0,0.05485943775100401,22.321428571428573,36.0,0.015301204819277109,521.6526154305604,0.005151448939051036,0.0005181484157219529,21.238095238095237,23.0,0.014618473895582329,0.6101190476190477,0.5,0.3142570281124498,0.3071540161371231,0.2844696342945099,0.7103250827789307,0.6599506735801697
149,5,random,reference,11311,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_11311/run_0,puzzle,52.352,17.172,19.972,0.647,42.23809523809524,42.0,0.05329317269076305,32.535714285714285,28.0,0.01429718875502008,605.5722150002689,0.008847479389303425,2.010725438594818e-05,19.452380952380953,19.0,0.01738955823293173,0.6726190476190477,1.0,0.2720883534136546,0.34706279742717744,0.35818660259246826,0.6770051397085189,0.6972292065620422
149,5,random,reference,11408,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_11408/run_0,puzzle,55.596,15.844,21.364,0.661,49.0,44.0,0.055502008032128514,22.607142857142858,18.0,0.012971887550200803,329.2174811964203,0.0026259195069758875,3.741669934242964e-05,20.607142857142858,18.0,0.01959839357429719,0.6696428571428571,1.0,0.24397590361445784,0.329943545460701,0.3367469310760498,0.6836734215021133,0.7183166742324829
149,5,random,reference,11660,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_11660/run_0,puzzle,53.736,15.232,18.528,0.63,46.095238095238095,44.0,0.055220883534136546,18.392857142857142,20.0,0.016224899598393575,468.2293113164004,0.0066068800421947215,0.00031107207178138196,18.857142857142858,19.0,0.022610441767068275,0.6041666666666666,0.75,0.3072289156626506,0.31999793303012847,0.34204840660095215,0.7043820230960846,0.7207602858543396
149,5,random,reference,12392,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_12392/run_0,puzzle,55.928,25.652,19.412,0.607,46.95238095238095,47.0,0.057269076305220885,32.595238095238095,42.0,0.009196787148594378,321.9046384596452,0.10559239227413422,0.018851501867175102,18.80952380952381,17.0,0.015542168674698795,0.5803571428571429,1.0,0.29819277108433734,0.3378505425453186,0.35083654522895813,0.7294684042930603,0.5637386441230774
149,5,random,reference,12494,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_12494/run_0,puzzle,57.432,15.172,20.808,0.624,47.035714285714285,42.0,0.06044176706827309,20.011904761904763,21.0,0.008514056224899598,403.3901977564054,0.007184478530516138,0.000981593388132751,20.61904761904762,22.0,0.019799196787148594,0.5595238095238095,0.5,0.2901606425702811,0.34325215727090835,0.34092023968696594,0.6301106057167053,0.6081794500350952
149,5,random,reference,12536,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_12536/run_0,puzzle,53.964,16.328,21.2,0.607,46.75,35.0,0.05578313253012048,16.595238095238095,19.0,0.013052208835341366,544.6811078091431,0.11876782371906475,0.005046701058745384,21.261904761904763,20.0,0.022771084337349395,0.5773809523809523,0.75,0.3092369477911647,0.3275889437198639,0.32471656799316406,0.6943303662538528,0.6082539558410645
149,5,random,reference,14271,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_14271/run_0,puzzle,56.192,24.692,21.656,0.604,49.607142857142854,42.0,0.06285140562248996,32.42857142857143,41.0,0.015100401606425702,391.74505576017873,0.014040511600407106,0.001124964328482747,20.857142857142858,22.0,0.016666666666666666,0.5684523809523809,0.25,0.3273092369477912,0.3272490210533142,0.3355001211166382,0.6997943120002746,0.7028777599334717
149,5,random,reference,14879,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_14879/run_0,puzzle,54.396,12.052,21.46,0.616,45.976190476190474,43.0,0.059839357429718874,16.86904761904762,12.0,0.012690763052208835,731.71549846863,0.09781927542228784,0.001463628956116736,21.833333333333332,19.0,0.019558232931726906,0.6369047619047619,1.0,0.2640562248995984,0.33425053930282594,0.3611052930355072,0.686472482919693,0.6736749410629272
149,5,random,reference,14942,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_14942/run_0,puzzle,52.624,12.032,20.204,0.617,44.726190476190474,40.0,0.059196787148594374,16.642857142857142,13.0,0.010963855421686748,334.58154892401376,0.04923806175342872,0.0009710266604088247,20.19047619047619,24.0,0.020883534136546186,0.6488095238095238,0.5,0.3172690763052209,0.3421729463338852,0.32073357701301575,0.6566272803544998,0.7248084545135498
149,5,random,reference,17514,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_17514/run_0,puzzle,54.568,15.516,19.372,0.615,46.345238095238095,40.0,0.04903614457831325,16.607142857142858,14.0,0.018714859437751002,420.1672350996463,0.02408864837793988,0.00036348169669508934,19.035714285714285,25.0,0.017791164658634537,0.6190476190476191,0.25,0.29116465863453816,0.3188959482908249,0.289903461933136,0.7208612689971924,0.6505702137947083
149,5,random,reference,18594,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_18594/run_0,puzzle,54.452,26.284,18.012,0.634,48.142857142857146,50.0,0.05831325301204819,21.13095238095238,24.0,0.018795180722891568,636.964972878723,0.012959312377417865,6.077102443668991e-05,17.88095238095238,15.0,0.016345381526104416,0.6398809523809523,0.75,0.28112449799196787,0.3388563992977142,0.4150797724723816,0.6921395256519317,0.641394317150116
149,5,random,reference,18641,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_18641/run_0,puzzle,55.416,28.5,19.304,0.622,48.61904761904762,40.0,0.05506024096385542,31.535714285714285,31.0,0.012570281124497993,255.39009730925517,0.00563035209398506,0.00034127768594771624,19.833333333333332,20.0,0.014216867469879517,0.5803571428571429,1.0,0.29116465863453816,0.33908337956666945,0.3106650412082672,0.670414573431015,0.5779237151145935
149,5,random,reference,19530,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_19530/run_0,puzzle,53.972,25.664,19.704,0.587,45.595238095238095,39.0,0.06076305220883534,29.142857142857142,46.0,0.014538152610441769,539.1328947330118,0.4066085192774023,0.04778048023581505,20.25,19.0,0.017108433734939758,0.5773809523809523,1.0,0.2901606425702811,0.34485849618911746,0.3776474595069885,0.6921543793678284,0.7359697818756104
149,5,random,reference,19767,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_19767/run_0,puzzle,53.644,19.212,19.296,0.629,45.94047619047619,40.0,0.05586345381526105,23.452380952380953,37.0,0.01706827309236948,678.4396556947958,0.052317867892616915,0.0015872728545218706,18.761904761904763,16.0,0.01963855421686747,0.6279761904761905,0.75,0.29116465863453816,0.33026071286201475,0.3769973814487457,0.6827218632698059,0.6862519383430481
149,5,random,reference,19919,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_19919/run_0,puzzle,55.16,23.908,20.32,0.632,48.05952380952381,49.0,0.058714859437751,26.285714285714285,30.0,0.014337349397590363,532.3368547135722,0.08397305051108733,0.0004169694148004055,19.904761904761905,18.0,0.01690763052208835,0.6607142857142857,0.75,0.2931726907630522,0.31766055011749267,0.30006223917007446,0.7216781315803528,0.6943266987800598
149,5,random,reference,20547,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_20547/run_0,puzzle,56.772,31.168,21.648,0.645,48.04761904761905,37.0,0.05855421686746988,32.142857142857146,21.0,0.011807228915662651,590.8648769275089,0.042116491431529755,0.0001331018575001508,21.357142857142858,22.0,0.016947791164658634,0.6339285714285714,0.75,0.2821285140562249,0.33129781341552733,0.3334130048751831,0.6881543918848038,0.7507839202880859
149,5,random,reference,20994,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_20994/run_0,puzzle,56.036,18.54,22.316,0.609,49.535714285714285,49.0,0.05714859437751004,23.726190476190474,28.0,0.01321285140562249,825.5592609138527,0.2723203762767038,0.010003977455198765,22.88095238095238,22.0,0.017670682730923693,0.6160714285714286,0.5,0.24899598393574296,0.33245820486545563,0.3184380531311035,0.6705809978246688,0.6427996158599854
149,5,random,reference,21298,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_21298/run_0,puzzle,52.932,37.14,20.148,0.658,44.79761904761905,37.0,0.059116465863453815,43.82142857142857,36.0,0.015823293172690763,546.895934475129,0.013758312039066195,3.506474968162365e-05,20.071428571428573,21.0,0.01959839357429719,0.6755952380952381,1.0,0.286144578313253,0.3279864161014557,0.30387234687805176,0.7229698050022125,0.6524968147277832
149,5,random,reference,21498,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_21498/run_0,puzzle,54.496,31.82,21.26,0.63,49.01190476190476,39.0,0.05839357429718875,39.357142857142854,37.0,0.01646586345381526,439.2016508958535,0.027405267550853922,0.0015965839847922325,21.095238095238095,21.0,0.015823293172690763,0.6220238095238095,0.75,0.2720883534136546,0.3317082734107971,0.32309839129447937,0.6803907887935638,0.7275660634040833
149,5,random,reference,22216,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_22216/run_0,puzzle,54.764,17.296,22.796,0.631,44.904761904761905,40.0,0.06835341365461847,26.595238095238095,30.0,0.011485943775100402,552.5988018533066,0.06310281248408414,0.008979452773928642,22.785714285714285,24.0,0.02108433734939759,0.6071428571428571,0.75,0.27309236947791166,0.32065807723999024,0.30076730251312256,0.7158924187421799,0.6107500195503235
149,5,random,reference,22385,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_22385/run_0,puzzle,52.172,8.548,15.968,0.619,41.45238095238095,34.0,0.05100401606425703,10.511904761904763,17.0,0.007751004016064256,601.7435454203579,0.01867775311360934,0.00202546245418489,15.595238095238095,13.0,0.014618473895582329,0.5714285714285714,0.5,0.2791164658634538,0.3343301733136177,0.3437633514404297,0.6118534137010574,0.47953012585639954
149,5,random,reference,22424,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_22424/run_0,puzzle,58.756,26.196,21.192,0.645,51.464285714285715,46.0,0.057751004016064256,31.928571428571427,36.0,0.016666666666666666,603.76823895281,0.015175174727725485,5.935681838309392e-05,20.642857142857142,23.0,0.020803212851405625,0.6607142857142857,0.75,0.2429718875502008,0.3086340399980545,0.28587308526039124,0.6925946238040924,0.5729151368141174
149,5,random,reference,24504,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_24504/run_0,puzzle,55.64,23.728,19.276,0.618,46.845238095238095,41.0,0.052048192771084335,12.547619047619047,12.0,0.0157429718875502,754.9936647801255,0.05590405807569845,0.0005259643658064306,19.571428571428573,15.0,0.015622489959839359,0.6577380952380952,0.75,0.2680722891566265,0.3228774542808533,0.3747672140598297,0.7147553811073303,0.6271862983703613
149,5,random,reference,24575,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_24575/run_0,puzzle,56.984,33.144,19.616,0.652,51.05952380952381,54.0,0.051164658634538146,46.54761904761905,49.0,0.01104417670682731,578.3679792269272,0.002430703011279028,7.38661692594178e-05,19.61904761904762,26.0,0.015542168674698795,0.6398809523809523,1.0,0.26305220883534136,0.32442150747776033,0.2883520722389221,0.7170672850608826,0.7843946814537048
149,5,random,reference,25058,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_25058/run_0,puzzle,51.408,20.208,19.324,0.617,44.404761904761905,52.0,0.051606425702811244,21.785714285714285,28.0,0.015502008032128513,719.1252796394294,0.01853623491479084,0.0037475686985999346,20.30952380952381,23.0,0.020401606425702812,0.5922619047619048,0.0,0.28112449799196787,0.3074327801465988,0.2505848705768585,0.7181453506946563,0.7029421925544739
149,5,random,reference,25089,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_25089/run_0,puzzle,54.656,17.244,20.624,0.603,47.29761904761905,35.0,0.0578714859437751,20.071428571428573,27.0,0.018714859437751002,553.3950461761505,0.23384943945954242,0.01214775163680315,21.13095238095238,19.0,0.018995983935742974,0.6160714285714286,0.5,0.2540160642570281,0.33010836839675906,0.3110412061214447,0.699172967672348,0.5405378341674805
149,5,random,reference,25175,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_25175/run_0,puzzle,57.24,33.484,21.888,0.599,49.976190476190474,49.0,0.05546184738955823,43.86904761904762,36.0,0.013012048192771084,361.13932150830516,0.19756034340909018,0.003788658417761326,21.476190476190474,19.0,0.014859437751004017,0.5982142857142857,0.75,0.2791164658634538,0.3364925763607025,0.3964913785457611,0.7079453947544098,0.6559233069419861
149,5,random,reference,26898,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_26898/run_0,puzzle,57.452,23.552,20.368,0.608,51.98809523809524,50.0,0.05734939759036145,46.17857142857143,56.0,0.01751004016064257,639.5047075401512,0.04499139210037399,0.0018267392879351974,20.345238095238095,25.0,0.020883534136546186,0.6339285714285714,0.75,0.30220883534136544,0.3173837115764618,0.3247692286968231,0.7009706001281738,0.768793523311615
149,5,random,reference,27442,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_27442/run_0,puzzle,55.092,22.36,21.016,0.627,48.535714285714285,37.0,0.05622489959839357,37.464285714285715,58.0,0.01610441767068273,909.9232097766446,0.18613356282280402,0.004082870204001665,20.392857142857142,22.0,0.014939759036144577,0.6428571428571429,0.5,0.28313253012048195,0.31751952147483825,0.289426326751709,0.7096989843845367,0.7428556680679321
149,5,random,reference,27465,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_27465/run_0,puzzle,56.128,19.832,18.752,0.633,48.45238095238095,45.0,0.05626506024096385,20.273809523809526,25.0,0.011204819277108433,646.8225182191208,0.07330041451911841,0.018017129972577095,19.285714285714285,23.0,0.015502008032128513,0.6309523809523809,1.0,0.2620481927710843,0.3269223967194557,0.26979100704193115,0.7150624661445618,0.7549633979797363
149,5,random,reference,27628,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_27628/run_0,puzzle,55.62,17.872,20.04,0.628,47.035714285714285,50.0,0.0570281124497992,16.178571428571427,9.0,0.01393574297188755,913.3464041861789,0.3715500545693517,0.0007081131916493177,19.833333333333332,18.0,0.011726907630522088,0.6934523809523809,0.5,0.26305220883534136,0.332840505361557,0.359885036945343,0.6875676959753036,0.7098325490951538
149,5,random,reference,27645,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_27645/run_0,puzzle,55.88,12.344,17.652,0.607,50.79761904761905,46.0,0.05514056224899599,14.357142857142858,14.0,0.008072289156626507,367.2295970940441,0.2587504751891607,0.00490840058773756,17.642857142857142,16.0,0.01891566265060241,0.5833333333333334,0.75,0.2931726907630522,0.32453625828027727,0.3195784389972687,0.6784714331626892,0.6648977994918823
149,5,random,reference,28106,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_28106/run_0,puzzle,55.792,16.668,21.128,0.586,48.79761904761905,48.0,0.04891566265060241,22.785714285714285,17.0,0.016224899598393575,467.9811080132127,0.6886461549216792,0.07550868391990662,21.273809523809526,20.0,0.014377510040160642,0.5863095238095238,0.5,0.2821285140562249,0.3181305302381516,0.34900015592575073,0.7149078607559204,0.785824179649353
149,5,random,reference,28162,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_28162/run_0,puzzle,53.356,13.204,20.036,0.632,45.642857142857146,46.0,0.055502008032128514,18.226190476190474,17.0,0.011325301204819277,378.3966926864218,0.058957313447968944,0.0012077015126124024,19.285714285714285,22.0,0.023694779116465864,0.6458333333333334,0.25,0.2720883534136546,0.3454273055791855,0.2934832274913788,0.6874611798524857,0.7269176840782166
149,5,random,reference,28550,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_28550/run_0,puzzle,53.648,22.576,18.528,0.619,43.55952380952381,36.0,0.057791164658634535,19.107142857142858,17.0,0.014136546184738957,353.06127498537813,0.055644147645493615,0.002479145536199212,18.321428571428573,17.0,0.013172690763052209,0.6547619047619048,0.5,0.2781124497991968,0.3236217919588089,0.31855708360671997,0.7037368931770325,0.6990742087364197
149,5,random,reference,28942,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_28942/run_0,puzzle,55.036,16.78,19.736,0.631,48.714285714285715,50.0,0.05188755020080321,13.80952380952381,13.0,0.016546184738955822,1251.3333891849088,0.014594568609893378,4.135398557991721e-05,19.142857142857142,21.0,0.014859437751004017,0.6398809523809523,0.75,0.3002008032128514,0.34081830143928526,0.37176764011383057,0.6817497748136521,0.6798490285873413
149,5,random,reference,29129,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_29129/run_0,puzzle,53.328,24.528,19.068,0.629,45.535714285714285,54.0,0.05437751004016064,28.595238095238095,14.0,0.01895582329317269,429.201902631207,0.002487138153723901,4.2822772229555994e-05,19.654761904761905,19.0,0.018232931726907632,0.6428571428571429,1.0,0.2680722891566265,0.34687125658988954,0.34875550866127014,0.6752982392311097,0.6703112125396729
149,5,random,reference,29315,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_random/seed_29315/run_0,puzzle,58.092,16.58,22.928,0.639,49.095238095238095,49.0,0.04963855421686748,19.333333333333332,29.0,0.010642570281124497,473.8280611594832,0.024184912063425316,0.0016232155030593276,23.36904761904762,23.0,0.021445783132530122,0.6458333333333334,0.5,0.28815261044176704,0.3210388820171356,0.32596829533576965,0.6504476624727249,0.6327248811721802
